BuildingID,addr_full,lng,lat
"321255","353 KNICKERBOCKER AVENUE BROOKLYN NY 11237","-73.9217","40.701"
"315775","204 IRVING AVENUE BROOKLYN NY 11237","-73.9183","40.701"
"308760","792 HART STREET BROOKLYN NY 11237","-73.9233","40.701"
"315777","206 IRVING AVENUE BROOKLYN NY 11237","-73.9183","40.7009"
"315792","231 IRVING AVENUE BROOKLYN NY 11237","-73.9172","40.7009"
"704793","1683 WOODBINE STREET QUEENS NY 11385","-73.9085","40.7009"
"527259","85-29 114 STREET QUEENS NY 11418","-73.8358","40.7009"
"321246","338 KNICKERBOCKER AVENUE BROOKLYN NY 11237","-73.9224","40.7009"
"199155","31 BARTLETT STREET BROOKLYN NY 11206","-73.9473","40.7009"
"689590","1725 PUTNAM AVENUE QUEENS NY 11385","-73.9061","40.7009"
"457448","72-12 65 PLACE QUEENS NY 11385","-73.8891","40.7008"
"642758","57-14 CATALPA AVENUE QUEENS NY 11385","-73.9036","40.7008"
"381825","163 TROUTMAN STREET BROOKLYN NY 11206","-73.9289","40.7008"
"398310","287 WYCKOFF AVENUE BROOKLYN NY 11237","-73.9129","40.7008"
"308013","321 HARMAN STREET BROOKLYN NY 11237","-73.9184","40.7008"
"327742","395 LINDEN STREET BROOKLYN NY 11237","-73.9125","40.7008"
"457452","72-17 65 PLACE QUEENS NY 11385","-73.8885","40.7007"
"308739","761 HART STREET BROOKLYN NY 11237","-73.9243","40.7007"
"396776","130 WILSON AVENUE BROOKLYN NY 11237","-73.9261","40.7007"
"932084","86-48 122 STREET QUEENS NY 11418","-73.8285","40.7006"
"218871","97 CENTRAL AVENUE BROOKLYN NY 11206","-73.9291","40.7006"
"663184","117-13 HILLSIDE AVENUE QUEENS NY 11418","-73.8328","40.7006"
"308008","315 HARMAN STREET BROOKLYN NY 11237","-73.9185","40.7006"
"305046","381 GROVE STREET BROOKLYN NY 11237","-73.9138","40.7006"
"463858","73-22 69 PLACE QUEENS NY 11385","-73.8817","40.7006"
"315804","243 IRVING AVENUE BROOKLYN NY 11237","-73.9166","40.7006"
"303887","1375 GREENE AVENUE BROOKLYN NY 11237","-73.9174","40.7006"
"308006","313 HARMAN STREET BROOKLYN NY 11237","-73.9186","40.7005"
"312885","268 HIMROD STREET BROOKLYN NY 11237","-73.919","40.7005"
"321260","360 KNICKERBOCKER AVENUE BROOKLYN NY 11237","-73.922","40.7005"
"312861","237 HIMROD STREET BROOKLYN NY 11237","-73.9197","40.7005"
"305042","377 GROVE STREET BROOKLYN NY 11237","-73.9139","40.7005"
"321275","383 KNICKERBOCKER AVENUE BROOKLYN NY 11237","-73.9208","40.7005"
"646386","1731 CORNELIA STREET QUEENS NY 11385","-73.9053","40.7005"
"704773","1663 WOODBINE STREET QUEENS NY 11385","-73.9089","40.7005"
"303883","1371 GREENE AVENUE BROOKLYN NY 11237","-73.9175","40.7004"
"470915","62-15 74 AVENUE QUEENS NY 11385","-73.8927","40.7004"
"210733","320 BLEECKER STREET BROOKLYN NY 11237","-73.9156","40.7004"
"308003","309 HARMAN STREET BROOKLYN NY 11237","-73.9187","40.7004"
"312859","233 HIMROD STREET BROOKLYN NY 11237","-73.9199","40.7004"
"653900","112-08 FARMERS BOULEVARD QUEENS NY 11412","-73.7643","40.7004"
"307999","305 HARMAN STREET BROOKLYN NY 11237","-73.9188","40.7003"
"205350","29 BEAVER STREET BROOKLYN NY 11206","-73.9384","40.7003"
"230008","1430 DE KALB AVENUE BROOKLYN NY 11237","-73.9228","40.7003"
"305038","357 GROVE STREET BROOKLYN NY 11237","-73.9141","40.7002"
"303875","1363 GREENE AVENUE BROOKLYN NY 11237","-73.9177","40.7002"
"518682","84-08 107 STREET QUEENS NY 11418","-73.843","40.7002"
"305037","355 GROVE STREET BROOKLYN NY 11237","-73.9142","40.7002"
"294134","694 FLUSHING AVENUE BROOKLYN NY 11206","-73.945","40.7002"
"396811","165 WILSON AVENUE BROOKLYN NY 11237","-73.9242","40.7001"
"230001","1422 DE KALB AVENUE BROOKLYN NY 11237","-73.923","40.7001"
"539989","87-38 126 STREET QUEENS NY 11418","-73.8245","40.7001"
"398293","264 WYCKOFF AVENUE BROOKLYN NY 11237","-73.9125","40.7001"
"655613","72-03 FOREST AVENUE QUEENS NY 11385","-73.8992","40.7001"
"294126","684 FLUSHING AVENUE BROOKLYN NY 11206","-73.9454","40.7001"
"681746","115-22 MYRTLE AVENUE QUEENS NY 11418","-73.8342","40.7"
"303870","1355 GREENE AVENUE BROOKLYN NY 11237","-73.9179","40.7"
"291485","12 FAYETTE STREET BROOKLYN NY 11206","-73.9399","40.7"
"323333","265 LEE AVENUE BROOKLYN NY 11206","-73.9535","40.7"
"229998","1418 DE KALB AVENUE BROOKLYN NY 11237","-73.9231","40.7"
"294117","666 FLUSHING AVENUE BROOKLYN NY 11206","-73.9462","40.7"
"327730","357 LINDEN STREET BROOKLYN NY 11237","-73.9133","40.6999"
"352184","31 PARK STREET BROOKLYN NY 11206","-73.9384","40.6999"
"380378","190 SUYDAM STREET BROOKLYN NY 11221","-73.9255","40.6999"
"398302","274 WYCKOFF AVENUE BROOKLYN NY 11237","-73.9122","40.6999"
"398305","278 WYCKOFF AVENUE BROOKLYN NY 11237","-73.9122","40.6999"
"303893","1386 GREENE AVENUE BROOKLYN NY 11237","-73.9174","40.6999"
"321282","398 KNICKERBOCKER AVENUE BROOKLYN NY 11237","-73.9206","40.6998"
"327728","353 LINDEN STREET BROOKLYN NY 11237","-73.9134","40.6998"
"313608","179 HOPKINS STREET BROOKLYN NY 11206","-73.9451","40.6998"
"377616","186 STOCKHOLM STREET BROOKLYN NY 11237","-73.9221","40.6998"
"313606","175 HOPKINS STREET BROOKLYN NY 11206","-73.9453","40.6998"
"380375","186 SUYDAM STREET BROOKLYN NY 11221","-73.9256","40.6998"
"294092","585 FLUSHING AVENUE BROOKLYN NY 11206","-73.9513","40.6998"
"310819","42 HENRY STREET BROOKLYN NY 11201","-73.9922","40.6998"
"315835","283 IRVING AVENUE BROOKLYN NY 11237","-73.9152","40.6998"
"307992","296 HARMAN STREET BROOKLYN NY 11237","-73.9185","40.6998"
"380373","184 SUYDAM STREET BROOKLYN NY 11221","-73.9257","40.6997"
"396812","166 WILSON AVENUE BROOKLYN NY 11237","-73.9246","40.6997"
"375530","183 STANHOPE STREET BROOKLYN NY 11237","-73.9217","40.6997"
"307990","294 HARMAN STREET BROOKLYN NY 11237","-73.9186","40.6997"
"396107","1054 WILLOUGHBY AVENUE BROOKLYN NY 11221","-73.9269","40.6997"
"327724","347 LINDEN STREET BROOKLYN NY 11237","-73.9135","40.6997"
"396817","170 WILSON AVENUE BROOKLYN NY 11237","-73.9244","40.6997"
"307987","290 HARMAN STREET BROOKLYN NY 11237","-73.9187","40.6996"
"327722","343 LINDEN STREET BROOKLYN NY 11237","-73.9137","40.6996"
"381811","111 TROUTMAN STREET BROOKLYN NY 11206","-73.9301","40.6996"
"210718","286 BLEECKER STREET BROOKLYN NY 11237","-73.9165","40.6996"
"658211","1826 GEORGE STREET QUEENS NY 11385","-73.9012","40.6995"
"312851","221 HIMROD STREET BROOKLYN NY 11237","-73.9208","40.6995"
"375521","175 STANHOPE STREET BROOKLYN NY 11237","-73.922","40.6995"
"335795","279 MENAHAN STREET BROOKLYN NY 11237","-73.916","40.6995"
"658207","1822 GEORGE STREET QUEENS NY 11385","-73.9012","40.6995"
"335599","126 MELROSE STREET BROOKLYN NY 11206","-73.9329","40.6995"
"381109","164 THROOP AVENUE BROOKLYN NY 11206","-73.9445","40.6995"
"210714","280 BLEECKER STREET BROOKLYN NY 11237","-73.9166","40.6994"
"315825","270 IRVING AVENUE BROOKLYN NY 11237","-73.9156","40.6994"
"396835","193 WILSON AVENUE BROOKLYN NY 11237","-73.923","40.6994"
"315827","272 IRVING AVENUE BROOKLYN NY 11237","-73.9155","40.6994"
"676522","1636 MADISON STREET QUEENS NY 11385","-73.9084","40.6994"
"646360","1661 CORNELIA STREET QUEENS NY 11385","-73.9065","40.6994"
"380363","170 SUYDAM STREET BROOKLYN NY 11221","-73.9261","40.6994"
"658198","1813 GEORGE STREET QUEENS NY 11385","-73.9014","40.6993"
"658197","1812 GEORGE STREET QUEENS NY 11385","-73.9013","40.6993"
"455545","74-34 64 PLACE QUEENS NY 11385","-73.8916","40.6993"
"312850","220 HIMROD STREET BROOKLYN NY 11237","-73.9202","40.6993"
"288940","306 ELLERY STREET BROOKLYN NY 11206","-73.94","40.6992"
"375510","165 STANHOPE STREET BROOKLYN NY 11237","-73.9222","40.6992"
"381990","97 TROUTMAN STREET BROOKLYN NY 11206","-73.9305","40.6992"
"340670","1481 MYRTLE AVENUE BROOKLYN NY 11237","-73.9165","40.6992"
"328318","15 LOCUST STREET BROOKLYN NY 11206","-73.938","40.6992"
"381805","108 TROUTMAN STREET BROOKLYN NY 11206","-73.9296","40.6992"
"396832","190 WILSON AVENUE BROOKLYN NY 11237","-73.9235","40.6991"
"396843","203 WILSON AVENUE BROOKLYN NY 11237","-73.9225","40.6991"
"288936","298 ELLERY STREET BROOKLYN NY 11206","-73.9405","40.6991"
"379273","19 MARCUS GARVEY BOULEVARD BROOKLYN NY 11206","-73.941","40.6991"
"290613","125 EVERGREEN AVENUE BROOKLYN NY 11206","-73.9311","40.6991"
"317860","79 JEFFERSON STREET BROOKLYN NY 11206","-73.9327","40.6991"
"689552","1645 PUTNAM AVENUE QUEENS NY 11385","-73.908","40.699"
"307976","247 HARMAN STREET BROOKLYN NY 11237","-73.9201","40.699"
"310985","64 HENRY STREET BROOKLYN NY 11201","-73.9924","40.699"
"340657","1466 MYRTLE AVENUE BROOKLYN NY 11237","-73.9159","40.6989"
"207701","19 BELVEDERE STREET BROOKLYN NY 11206","-73.9371","40.6988"
"381116","180 THROOP AVENUE BROOKLYN NY 11206","-73.9444","40.6988"
"362286","7 RIDGEWOOD PLACE BROOKLYN NY 11237","-73.9113","40.6988"
"396854","229 WILSON AVENUE BROOKLYN NY 11237","-73.9218","40.6988"
"823412","1345 DE KALB AVENUE BROOKLYN NY 11221","-73.925","40.6987"
"377590","131 STOCKHOLM STREET BROOKLYN NY 11221","-73.9239","40.6987"
"299196","1516 GATES AVENUE BROOKLYN NY 11237","-73.9128","40.6986"
"327709","313 LINDEN STREET BROOKLYN NY 11237","-73.9146","40.6986"
"351106","365 PALMETTO STREET BROOKLYN NY 11237","-73.9123","40.6986"
"524783","86-21 112 STREET QUEENS NY 11418","-73.8362","40.6986"
"218591","183 CENTRAL AVENUE BROOKLYN NY 11221","-73.9255","40.6986"
"808053","1340 DE KALB AVENUE BROOKLYN NY 11221","-73.9249","40.6985"
"381120","188 THROOP AVENUE BROOKLYN NY 11206","-73.9444","40.6985"
"381969","53 TROUTMAN STREET BROOKLYN NY 11206","-73.9322","40.6985"
"305011","306 GROVE STREET BROOKLYN NY 11237","-73.9152","40.6985"
"340611","1351 MYRTLE AVENUE BROOKLYN NY 11221","-73.9232","40.6985"
"381965","49 TROUTMAN STREET BROOKLYN NY 11206","-73.9323","40.6985"
"683274","106-55 GUY R BREWER BOULEVARD QUEENS NY 11433","-73.7923","40.6984"
"351320","773 PARK AVENUE BROOKLYN NY 11206","-73.9446","40.6984"
"351319","771 PARK AVENUE BROOKLYN NY 11206","-73.9446","40.6984"
"214314","875 BROADWAY BROOKLYN NY 11206","-73.9376","40.6984"
"341600","184 NASSAU STREET BROOKLYN NY 11201","-73.9841","40.6984"
"396861","247 WILSON AVENUE BROOKLYN NY 11237","-73.9211","40.6983"
"304998","293 GROVE STREET BROOKLYN NY 11237","-73.9161","40.6983"
"305003","298 GROVE STREET BROOKLYN NY 11237","-73.9154","40.6983"
"380309","101 SUYDAM STREET BROOKLYN NY 11221","-73.9289","40.6983"
"351105","364 PALMETTO STREET BROOKLYN NY 11237","-73.9119","40.6983"
"308670","619 HART STREET BROOKLYN NY 11221","-73.9275","40.6983"
"299182","1493 GATES AVENUE BROOKLYN NY 11237","-73.9138","40.6983"
"351309","745 PARK AVENUE BROOKLYN NY 11206","-73.9459","40.6982"
"216101","625 BUSHWICK AVENUE BROOKLYN NY 11206","-73.9334","40.6982"
"351306","739 PARK AVENUE BROOKLYN NY 11206","-73.9462","40.6982"
"216104","631 BUSHWICK AVENUE BROOKLYN NY 11206","-73.9333","40.6982"
"396865","255 WILSON AVENUE BROOKLYN NY 11237","-73.9208","40.6982"
"303838","1287 GREENE AVENUE BROOKLYN NY 11237","-73.9199","40.698"
"397900","389 WOODBINE STREET BROOKLYN NY 11237","-73.9118","40.698"
"340571","1280 MYRTLE AVENUE BROOKLYN NY 11221","-73.9258","40.6978"
"335643","26 MELROSE STREET BROOKLYN NY 11206","-73.9352","40.6978"
"649175","1848 DECATUR STREET QUEENS NY 11385","-73.8982","40.6978"
"381857","23 TROUTMAN STREET BROOKLYN NY 11206","-73.9336","40.6978"
"218602","209 CENTRAL AVENUE BROOKLYN NY 11221","-73.9241","40.6978"
"214343","917 BROADWAY BROOKLYN NY 11206","-73.9361","40.6978"
"375489","126 STANHOPE STREET BROOKLYN NY 11221","-73.9229","40.6978"
"340554","1252 MYRTLE AVENUE BROOKLYN NY 11221","-73.9274","40.6977"
"321331","527 KNICKERBOCKER AVENUE BROOKLYN NY 11221","-73.9159","40.6977"
"667398","113-02 JAMAICA AVENUE QUEENS NY 11418","-73.8354","40.6977"
"315869","356 IRVING AVENUE BROOKLYN NY 11237","-73.9125","40.6976"
"398372","852 WYCKOFF AVENUE BROOKLYN NY 11237","-73.908","40.6976"
"397897","386 WOODBINE STREET BROOKLYN NY 11237","-73.9115","40.6976"
"890517","1012 CYPRESS AVENUE QUEENS NY 11385","-73.9024","40.6976"
"321334","533 KNICKERBOCKER AVENUE BROOKLYN NY 11221","-73.9157","40.6976"
"812287","107-22 GUY R BREWER BOULEVARD QUEENS NY 11433","-73.792","40.6976"
"218416","69 CEDAR STREET BROOKLYN NY 11221","-73.9272","40.6976"
"695599","156-14 SOUTH ROAD QUEENS NY 11433","-73.7984","40.6976"
"684359","1731 NORMAN STREET QUEENS NY 11385","-73.9009","40.6975"
"648479","1018 CYPRESS AVENUE QUEENS NY 11385","-73.9023","40.6975"
"658167","1676 GEORGE STREET QUEENS NY 11385","-73.9028","40.6975"
"210685","206 BLEECKER STREET BROOKLYN NY 11237","-73.9185","40.6975"
"330685","1381 MADISON STREET BROOKLYN NY 11237","-73.911","40.6974"
"316974","1521 JEFFERSON AVENUE BROOKLYN NY 11237","-73.9076","40.6974"
"560710","104-12 150 STREET QUEENS NY 11435","-73.8022","40.6974"
"221900","14 CLERMONT AVENUE BROOKLYN NY 11205","-73.972","40.6974"
"373182","53 SPENCER STREET BROOKLYN NY 11205","-73.9554","40.6973"
"351069","309 PALMETTO STREET BROOKLYN NY 11237","-73.9136","40.6973"
"216990","21 CARLTON AVENUE BROOKLYN NY 11205","-73.9734","40.6973"
"307959","170 HARMAN STREET BROOKLYN NY 11221","-73.9211","40.6972"
"218622","238 CENTRAL AVENUE BROOKLYN NY 11221","-73.9241","40.6972"
"705923","9-03 WYCKOFF AVENUE QUEENS NY 11385","-73.9065","40.6972"
"338653","1 MONROE PLACE BROOKLYN NY 11201","-73.9924","40.6972"
"316975","1522 JEFFERSON AVENUE BROOKLYN NY 11237","-73.9072","40.6971"
"316965","1509 JEFFERSON AVENUE BROOKLYN NY 11237","-73.9079","40.6971"
"697973","1728 SUMMERFIELD STREET QUEENS NY 11385","-73.9002","40.6971"
"673803","147-27 LIBERTY AVENUE QUEENS NY 11435","-73.8038","40.6971"
"207167","806 BEDFORD AVENUE BROOKLYN NY 11205","-73.957","40.6971"
"332585","533 MARCY AVENUE BROOKLYN NY 11206","-73.9493","40.697"
"872505","164-41 108 DRIVE QUEENS NY 11433","-73.7876","40.697"
"218624","244 CENTRAL AVENUE BROOKLYN NY 11221","-73.9237","40.697"
"308634","555 HART STREET BROOKLYN NY 11221","-73.9296","40.697"
"653940","114-37 FARMERS BOULEVARD QUEENS NY 11412","-73.7617","40.697"
"234735","43 DUFFIELD STREET BROOKLYN NY 11201","-73.9838","40.697"
"299144","1434 GATES AVENUE BROOKLYN NY 11237","-73.9144","40.697"
"182712","34 ADELPHI STREET BROOKLYN NY 11205","-73.9729","40.697"
"233424","36 DITMARS STREET BROOKLYN NY 11221","-73.9328","40.697"
"310683","121 HENRY STREET BROOKLYN NY 11201","-73.9929","40.6969"
"312262","155 HICKS STREET BROOKLYN NY 11201","-73.9948","40.6969"
"396887","313 WILSON AVENUE BROOKLYN NY 11237","-73.9185","40.6969"
"518968","164-10 108 AVENUE QUEENS NY 11433","-73.7899","40.6969"
"292033","57 FLATBUSH AVENUE EXTENSION BROOKLYN NY 11201","-73.9846","40.6969"
"308640","566 HART STREET BROOKLYN NY 11221","-73.929","40.6968"
"396709","149 WILLOW STREET BROOKLYN NY 11201","-73.9958","40.6968"
"228933","43 CUMBERLAND STREET BROOKLYN NY 11205","-73.9743","40.6967"
"648493","1068 CYPRESS AVENUE QUEENS NY 11385","-73.9006","40.6967"
"351254","510 PARK AVENUE BROOKLYN NY 11205","-73.9557","40.6967"
"210665","159 BLEECKER STREET BROOKLYN NY 11221","-73.9201","40.6966"
"351055","292 PALMETTO STREET BROOKLYN NY 11237","-73.9136","40.6966"
"229918","1250 DE KALB AVENUE BROOKLYN NY 11221","-73.9264","40.6966"
"397869","303 WOODBINE STREET BROOKLYN NY 11237","-73.9131","40.6966"
"351166","147 PARK AVENUE BROOKLYN NY 11205","-73.9737","40.6964"
"210658","147 BLEECKER STREET BROOKLYN NY 11221","-73.9203","40.6964"
"351225","444 PARK AVENUE BROOKLYN NY 11205","-73.9588","40.6963"
"313001","95 HIMROD STREET BROOKLYN NY 11221","-73.9238","40.6963"
"210655","143 BLEECKER STREET BROOKLYN NY 11221","-73.9204","40.6963"
"312999","93 HIMROD STREET BROOKLYN NY 11221","-73.9239","40.6962"
"387146","347 VERNON AVENUE BROOKLYN NY 11206","-73.9371","40.6962"
"497216","114-02 89 AVENUE QUEENS NY 11418","-73.8337","40.6961"
"705942","9-91 WYCKOFF AVENUE QUEENS NY 11385","-73.9047","40.6961"
"387131","327 VERNON AVENUE BROOKLYN NY 11206","-73.9385","40.6961"
"357898","1426 PUTNAM AVENUE BROOKLYN NY 11237","-73.9106","40.6961"
"324885","54 LEWIS AVENUE BROOKLYN NY 11206","-73.938","40.696"
"295601","100 FRANKLIN AVENUE BROOKLYN NY 11205","-73.9586","40.696"
"315920","451 IRVING AVENUE BROOKLYN NY 11237","-73.9085","40.6959"
"697948","1659 SUMMERFIELD STREET QUEENS NY 11385","-73.9014","40.6959"
"903349","970 MYRTLE AVENUE BROOKLYN NY 11206","-73.9426","40.6959"
"535554","91-18 121 STREET QUEENS NY 11418","-73.8269","40.6958"
"323234","35 LAWTON STREET BROOKLYN NY 11221","-73.9304","40.6958"
"290666","259 EVERGREEN AVENUE BROOKLYN NY 11221","-73.9262","40.6958"
"341044","956 MYRTLE AVENUE BROOKLYN NY 11206","-73.9432","40.6958"
"808324","106 1/2 FRANKLIN AVENUE BROOKLYN NY 11205","-73.9586","40.6958"
"513689","86-12 102 STREET QUEENS NY 11418","-73.846","40.6958"
"500286","119-02 91 AVENUE QUEENS NY 11418","-73.8285","40.6957"
"396513","819 WILLOUGHBY AVENUE BROOKLYN NY 11206","-73.9357","40.6957"
"312283","191 HICKS STREET BROOKLYN NY 11201","-73.9954","40.6956"
"396511","817 WILLOUGHBY AVENUE BROOKLYN NY 11206","-73.9358","40.6956"
"697939","1645 SUMMERFIELD STREET QUEENS NY 11385","-73.9016","40.6956"
"396505","811 WILLOUGHBY AVENUE BROOKLYN NY 11206","-73.936","40.6956"
"341037","920 MYRTLE AVENUE BROOKLYN NY 11206","-73.9451","40.6956"
"387058","221 VERNON AVENUE BROOKLYN NY 11206","-73.9428","40.6956"
"330670","1287 MADISON STREET BROOKLYN NY 11221","-73.913","40.6956"
"357886","1406 PUTNAM AVENUE BROOKLYN NY 11237","-73.9111","40.6955"
"290693","304 EVERGREEN AVENUE BROOKLYN NY 11221","-73.9266","40.6955"
"321371","653 KNICKERBOCKER AVENUE BROOKLYN NY 11221","-73.912","40.6954"
"330664","1281 MADISON STREET BROOKLYN NY 11221","-73.9131","40.6954"
"321373","657 KNICKERBOCKER AVENUE BROOKLYN NY 11221","-73.9118","40.6954"
"319239","843 KENT AVENUE BROOKLYN NY 11205","-73.9591","40.6954"
"330660","1277 MADISON STREET BROOKLYN NY 11221","-73.9132","40.6953"
"353366","96 PIERREPONT STREET BROOKLYN NY 11201","-73.9936","40.6953"
"330669","1286 MADISON STREET BROOKLYN NY 11221","-73.9125","40.6953"
"518770","87-11 107 STREET QUEENS NY 11418","-73.8405","40.6953"
"290701","312 EVERGREEN AVENUE BROOKLYN NY 11221","-73.9263","40.6953"
"295626","123 FRANKLIN AVENUE BROOKLYN NY 11205","-73.9579","40.6953"
"218643","324 CENTRAL AVENUE BROOKLYN NY 11221","-73.9207","40.6953"
"872297","1398 PUTNAM AVENUE BROOKLYN NY 11237","-73.9114","40.6953"
"377245","76 STEUBEN STREET BROOKLYN NY 11205","-73.9637","40.6952"
"290706","318 EVERGREEN AVENUE BROOKLYN NY 11221","-73.926","40.6952"
"387086","240A VERNON AVENUE BROOKLYN NY 11206","-73.942","40.6952"
"566287","108-15 160 STREET QUEENS NY 11433","-73.7929","40.6952"
"221531","173 CLASSON AVENUE BROOKLYN NY 11205","-73.9611","40.6952"
"290684","287 EVERGREEN AVENUE BROOKLYN NY 11221","-73.9251","40.6951"
"303791","1167 GREENE AVENUE BROOKLYN NY 11221","-73.9227","40.6951"
"295629","126 FRANKLIN AVENUE BROOKLYN NY 11205","-73.9584","40.6951"
"218650","336 CENTRAL AVENUE BROOKLYN NY 11221","-73.9204","40.6951"
"222927","84 CLINTON AVENUE BROOKLYN NY 11205","-73.9695","40.6951"
"396465","707 WILLOUGHBY AVENUE BROOKLYN NY 11206","-73.9408","40.6951"
"389247","87 WAVERLY AVENUE BROOKLYN NY 11205","-73.9679","40.6951"
"303818","1196 GREENE AVENUE BROOKLYN NY 11221","-73.9221","40.6951"
"563297","107-32 156 STREET QUEENS NY 11433","-73.7971","40.6951"
"222100","87 CLERMONT AVENUE BROOKLYN NY 11205","-73.9709","40.695"
"222931","93 CLINTON AVENUE BROOKLYN NY 11205","-73.9688","40.695"
"386983","113 VERNON AVENUE BROOKLYN NY 11206","-73.9476","40.695"
"381137","259 THROOP AVENUE BROOKLYN NY 11206","-73.9431","40.695"
"370705","114 SKILLMAN STREET BROOKLYN NY 11205","-73.9575","40.695"
"387045","194 VERNON AVENUE BROOKLYN NY 11206","-73.9441","40.695"
"222929","88 CLINTON AVENUE BROOKLYN NY 11205","-73.9695","40.6949"
"306734","1359 HANCOCK STREET BROOKLYN NY 11237","-73.9089","40.6949"
"386259","90 VANDERBILT AVENUE BROOKLYN NY 11205","-73.9705","40.6949"
"308075","47 HARMAN STREET BROOKLYN NY 11221","-73.9241","40.6949"
"494931","85-20 87 STREET QUEENS NY 11421","-73.8582","40.6948"
"221536","183 CLASSON AVENUE BROOKLYN NY 11205","-73.961","40.6948"
"216200","825 BUSHWICK AVENUE BROOKLYN NY 11221","-73.9271","40.6948"
"387004","160 VERNON AVENUE BROOKLYN NY 11206","-73.9455","40.6948"
"396473","744 WILLOUGHBY AVENUE BROOKLYN NY 11206","-73.9391","40.6948"
"233826","13 DODWORTH STREET BROOKLYN NY 11221","-73.9303","40.6948"
"396434","643 WILLOUGHBY AVENUE BROOKLYN NY 11206","-73.9437","40.6948"
"340965","740 MYRTLE AVENUE BROOKLYN NY 11205","-73.9532","40.6947"
"387194","41A VERNON AVENUE BROOKLYN NY 11206","-73.9505","40.6947"
"295640","138 FRANKLIN AVENUE BROOKLYN NY 11205","-73.9584","40.6947"
"229892","1158 DE KALB AVENUE BROOKLYN NY 11221","-73.9285","40.6947"
"396426","633 WILLOUGHBY AVENUE BROOKLYN NY 11206","-73.9441","40.6947"
"396420","627 WILLOUGHBY AVENUE BROOKLYN NY 11206","-73.9443","40.6947"
"386993","130 VERNON AVENUE BROOKLYN NY 11206","-73.9467","40.6947"
"303776","1141 GREENE AVENUE BROOKLYN NY 11221","-73.9232","40.6946"
"306721","1341 HANCOCK STREET BROOKLYN NY 11237","-73.9092","40.6946"
"306718","1339 HANCOCK STREET BROOKLYN NY 11237","-73.9093","40.6945"
"226227","285 CORNELIA STREET BROOKLYN NY 11221","-73.9116","40.6945"
"303772","1137 GREENE AVENUE BROOKLYN NY 11221","-73.9234","40.6945"
"306716","1335 HANCOCK STREET BROOKLYN NY 11237","-73.9093","40.6945"
"340953","714 MYRTLE AVENUE BROOKLYN NY 11205","-73.9547","40.6945"
"340938","686 MYRTLE AVENUE BROOKLYN NY 11205","-73.9563","40.6945"
"221885","107 CLERMONT AVENUE BROOKLYN NY 11205","-73.9708","40.6945"
"229887","1150 DE KALB AVENUE BROOKLYN NY 11221","-73.9287","40.6944"
"289345","104 EMERSON PLACE BROOKLYN NY 11205","-73.9626","40.6944"
"218665","360 CENTRAL AVENUE BROOKLYN NY 11221","-73.9192","40.6944"
"340945","706 MYRTLE AVENUE BROOKLYN NY 11205","-73.955","40.6944"
"306714","1333 HANCOCK STREET BROOKLYN NY 11237","-73.9094","40.6944"
"306724","1346 HANCOCK STREET BROOKLYN NY 11237","-73.9087","40.6944"
"305638","1319 HALSEY STREET BROOKLYN NY 11237","-73.9071","40.6943"
"808899","684A MYRTLE AVENUE BROOKLYN NY 11205","-73.9564","40.6943"
"218671","366 CENTRAL AVENUE BROOKLYN NY 11221","-73.919","40.6943"
"308441","257 HART STREET BROOKLYN NY 11206","-73.9409","40.6943"
"357849","1355 PUTNAM AVENUE BROOKLYN NY 11221","-73.9132","40.6943"
"216941","115 CARLTON AVENUE BROOKLYN NY 11205","-73.9728","40.6943"
"340869","597 MYRTLE AVENUE BROOKLYN NY 11205","-73.9603","40.6943"
"210835","72 BLEECKER STREET BROOKLYN NY 11221","-73.9216","40.6943"
"308439","253 HART STREET BROOKLYN NY 11206","-73.9411","40.6943"
"218672","368 CENTRAL AVENUE BROOKLYN NY 11221","-73.9189","40.6943"
"377223","104 STEUBEN STREET BROOKLYN NY 11205","-73.9635","40.6943"
"808691","88 LEWIS AVENUE BROOKLYN NY 11206","-73.9376","40.6943"
"218674","370 CENTRAL AVENUE BROOKLYN NY 11221","-73.9189","40.6942"
"222748","125 CLINTON AVENUE BROOKLYN NY 11205","-73.9687","40.6942"
"306717","1336 HANCOCK STREET BROOKLYN NY 11237","-73.9089","40.6942"
"218675","372 CENTRAL AVENUE BROOKLYN NY 11221","-73.9188","40.6942"
"222749","127 CLINTON AVENUE BROOKLYN NY 11205","-73.9687","40.6942"
"809886","572 WILLOUGHBY AVENUE BROOKLYN NY 11206","-73.9465","40.6942"
"305631","1311 HALSEY STREET BROOKLYN NY 11237","-73.9073","40.6942"
"308505","334 HART STREET BROOKLYN NY 11206","-73.938","40.6942"
"321411","727 KNICKERBOCKER AVENUE BROOKLYN NY 11221","-73.9097","40.6941"
"683376","109-26 GUY R BREWER BOULEVARD QUEENS NY 11433","-73.7899","40.6941"
"377227","108 STEUBEN STREET BROOKLYN NY 11205","-73.9635","40.6941"
"210828","64 BLEECKER STREET BROOKLYN NY 11221","-73.9218","40.6941"
"321400","714 KNICKERBOCKER AVENUE BROOKLYN NY 11221","-73.9106","40.6941"
"951368","322 HART STREET BROOKLYN NY 11206","-73.9385","40.6941"
"216215","846 BUSHWICK AVENUE BROOKLYN NY 11221","-73.927","40.6941"
"340840","549 MYRTLE AVENUE BROOKLYN NY 11205","-73.9624","40.6941"
"308493","318 HART STREET BROOKLYN NY 11206","-73.9387","40.6941"
